RSS 
116292 com.tencent.mm
0 kworker/0:3
0 kworker/u:1
0 kworker/0:0
392 uuids_sys
41784 com.google.process.gapps
184008 com.android.browser
37552 com.miui.cloudservice
43160 com.netease.mobimail
18928 com.netease.mobimail
34296 com.android.fileexplorer:remote
54048 com.android.mms
30936 com.miui.voiceassist
36956 com.miui.weather2
0 kworker/u:0
23388 com.android.huawei.projectmenu
0 flush-179:96
0 kworker/u:2
0 kworker/0:1
23260 com.huawei.powersavingmode
0 kworker/u:4
0 kworker/u:5
30308 com.miui.providers.datahub
32316 com.huawei.android.wfdft:FTSserv
0 kworker/0:2
0 kworker/u:6
0 flush-0:18
0 irq/317-2-0070
30048 com.huawei.android.wfdft
0 migration/1
0 kworker/1:0
0 ksoftirqd/1
0 kworker/1:1
45076 com.xiaomi.market
31164 com.android.updater
328 /system/bin/sh
212 ps
25264 com.miui.backup
23716 com.miui.bugreport
31896 com.android.fileexplorer
1464 /system/bin/wpa_supplicant
27924 com.android.thememanager
32092 com.miui.notes
224 /sbin/adbd
64540 com.tencent.mobileqq
34160 com.miui.gallery
29820 com.miui.player
41908 com.tencent.mm:push
32820 com.huawei.android.wfdft:FTCserv
62708 com.google.android.inputmethod.pinyin
RSS 
320 /init
0 kthreadd
0 ksoftirqd/0
0 migration/0
0 cpuset
0 khelper
0 kdumplogd
0 suspend_sys_syn
0 suspend
0 sync_supers
0 bdi-default
0 kintegrityd
0 kblockd
0 hi6421_regulato
0 khubd
0 cfg80211
0 xmm_power_workq
0 rmnet_wq
0 kswapd0
0 fsnotify_mark
0 crypto
0 ovc_ddr_freq_wo
0 frame_end_workq
0 k3fb-vsync
0 hdmi_irq_wq
0 overlay_play_wo
0 hdcp_wq
0 galcore
0 galcore
0 galcore
0 galcore
0 galcore
0 DWC
0 f_mtp
0 file-storage
0 binder
0 done_queue
0 mmcqd/0
0 mmcqd/0boot0
0 mmcqd/0boot1
0 irq/285-0-000e
0 mmcqd/1
0 hi6421_regulato
0 pll_delay_wq
